regionID;constellationID;solarSystemID;solarSystemName;security;radius
10000001;20000012;30000082;Jarizza;0,765430980328268;3472110818984
10000001;20000012;30000083;Ejahi;0,728910235177822;794096674264
10000001;20000012;30000084;Asghatil;0,794778167987924;994599909008
10000001;20000012;30000085;Bar;0,665838129516353;3320579548912
10000001;20000012;30000086;Sucha;0,658264787119109;3141414530152
10000001;20000012;30000087;Gelhan;0,701676427641211;3110815891780
10000001;20000012;30000088;Akeva;0,664834848645296;2098107167440
10000001;20000013;30000089;Sosa;0,301179027437288;2541561033336
10000001;20000013;30000090;Ilahed;0,31594346592522;2392273845744
10000001;20000013;30000091;Eshwil;0,218968471462247;4830178145160
10000001;20000013;30000092;Aranir;0,242788606982275;2360709919400
10000001;20000013;30000093;Ishkad;0,366035538407793;1370483246112
10000001;20000013;30000094;Hahyil;0,208114841651135;3179008052008
10000001;20000014;30000095;Asilem;0,284997695535313;2163577725104
10000001;20000014;30000096;Mahnagh;0,205003377966423;2781410349996
10000001;20000014;30000097;Shach;0,326043080242139;2085218371768
10000001;20000014;30000098;Kehrara;0,364844024330709;1317166628232
10000001;20000014;30000099;Arena;0,44232988166039;4751108853364
10000001;20000014;30000100;Timeor;0,314131068744228;3987362319056
10000001;20000014;30000101;Uhtafal;0,499612285528816;4332105858008
10000001;20000014;30000102;Dysa;0,236195309177862;1383282793528
10000001;20000014;30000103;Serad;0,525836373084704;4626700634780
10000001;20000014;30000104;Mahti;0,228281786364499;5083050500272
10000001;20000014;30000105;Abha;0,434101313134241;1286656713648
10000001;20000015;30000106;Shedoo;0,506117738531189;3023692601128
10000001;20000015;30000107;Gamis;0,473906173726494;1257976026488
10000001;20000015;30000108;Nieril;0,35344020773032;2480415003968
10000001;20000015;30000109;Berta;0,489557233914793;1304471702000
10000001;20000015;30000110;Bekirdod;0,405349115293902;1491261305872
10000001;20000015;30000111;Hothomouh;0,422981028077878;2799893958424
10000001;20000016;30000112;Arnola;0,462835402531606;706530530660
10000001;20000016;30000113;Astabih;0,408817589130305;2468167968700
10000001;20000016;30000114;Ubtes;0,336073246471394;1359739052104
10000001;20000016;30000115;Bimener;0,27004119778905;5242238286632
10000001;20000016;30000116;Kenobanala;0,289398349428228;1016676793420
10000001;20000016;30000117;Khabi;0,248618615189356;3788239474924
10000001;20000016;30000118;Uanzin;0,433972025380546;3398584787208
10000002;20000017;30000119;Itamo;0,671738342770413;1011110290984
10000002;20000017;30000120;Mitsolen;0,633705945033036;10543681635240
10000002;20000017;30000121;Jatate;0,63742813303159;1135549451920
10000002;20000017;30000122;Mahtista;0,658237550866042;1707878655024
10000002;20000017;30000123;Vaankalen;0,647170374351955;6446844749808
10000002;20000017;30000124;Kylmabe;0,73193132040608;1310767035072
10000002;20000017;30000125;Ahtulaima;0,61268891517586;3376916713192
10000002;20000018;30000126;Geras;0,650146461702381;2715790135152
10000002;20000018;30000127;Sirseshin;0,747992815656222;1434086499744
10000002;20000018;30000128;Tuuriainas;0,610848926567931;473742586560
10000002;20000018;30000129;Unpas;0,945964552643781;1977199653600
10000002;20000018;30000130;Shihuken;0,874584974790593;1575757234328
10000002;20000018;30000131;Nomaa;0,606936086220431;1678975082680
10000002;20000019;30000132;Ansila;0,912017009910029;3466768974744
10000002;20000019;30000133;Hirtamon;0,974726206929074;2143250542880
10000002;20000019;30000134;Hykkota;0,823653465298516;3316530528632
10000002;20000019;30000135;Outuni;0,734172299176997;2123288183776
10000002;20000019;30000136;Ohmahailen;0,663810822884121;2937547682528
10000002;20000019;30000137;Eskunen;0,625293934883188;1420635003376
10000002;20000019;30000138;Ikuchi;0,986814622613172;1416950329648
10000002;20000020;30000139;Urlen;0,959995210823471;1658763476744
10000002;20000020;30000140;Maurasi;0,912747592952945;3419516483944
10000002;20000020;30000141;Kisogo;1;1389317412616
10000002;20000020;30000142;Jita;0,945913116664839;3591949026184
10000002;20000020;30000143;Niyabainen;0,963923600275241;1875601718208
10000002;20000020;30000144;Perimeter;0,953123230586721;1467665281408
10000002;20000020;30000145;New Caldari;1;999014032456
10000002;20000021;30000146;Saisio;0,652440258329975;1522169028904
10000002;20000021;30000147;Abagawa;0,625297524039895;2265189748656
10000002;20000021;30000148;Jakanerva;0,743252264884049;8278750486232
10000002;20000021;30000149;Gekutami;0,699187208282053;1517458638416
10000002;20000021;30000150;Hurtoken;0,585977998383649;3537682636320
10000002;20000021;30000151;Uoyonen;0,698780410423346;1390556925152
10000002;20000021;30000152;Hampinen;0,541326681546124;1593690117840
10000002;20000022;30000153;Poinen;0,558052576749366;4875320817240
10000002;20000022;30000154;Liekuri;0,600608295226023;735022203040
10000002;20000022;30000155;Obanen;0,561731733234103;1814234218480
10000002;20000022;30000156;Josameto;0,577656292856276;1428516619808
10000002;20000022;30000157;Otela;0,531906740544569;2779218486472
10000002;20000022;30000158;Olo;0,676040546591996;1203250350832
10000002;20000023;30000159;Ikami;0,532008285238633;3543562694928
10000002;20000023;30000160;Reisen;0,518560559323966;1902683857976
10000002;20000023;30000161;Purjola;0,520526760999043;1359693101216
10000002;20000023;30000162;Maila;0,440715381231804;1541698991784
10000002;20000023;30000163;Akora;0,324624876237477;1618394275400
10000002;20000023;30000164;Messoya;0,315086024165665;1715419500880
10000002;20000024;30000165;Ishisomo;0,650831543137427;2327688417392
10000002;20000024;30000166;Airmia;0,623113151529817;1272786815176
10000002;20000024;30000167;Sakkikainen;0,594888748666231;1831764163424
10000002;20000024;30000168;Friggi;0,509152956046691;3461727405808
10000002;20000024;30000169;Ihakana;0,380808678105576;1697381859652
10000002;20000024;30000170;Vahunomi;0,531591775705391;1132593467384
10000002;20000024;30000171;Otitoh;0,481666891250913;725325424928
10000002;20000024;30000172;Otomainen;0,479158600448412;2154661711592
10000002;20000025;30000173;Vattuolen;0,708073071152356;4535616660128
10000002;20000025;30000174;Onuse;0,74042706302931;1689959058992
10000002;20000025;30000175;Soshin;0,634221027653938;1810670214008
10000002;20000025;30000176;Keikaken;0,721319230528388;1527900235440
10000002;20000025;30000177;Ukkalen;0,645119862891427;1150597389792
10000002;20000025;30000178;Akkilen;0,689045573282256;3017713914984
10000002;20000025;30000179;Silen;0,522202878825245;2948173989832
10000002;20000026;30000180;Osmon;0,680264298142202;4522690447176
10000002;20000026;30000181;Korsiki;0,64316575942058;8114085448304
10000002;20000026;30000182;Inaya;0,552350223791814;1876332007384
10000002;20000026;30000183;Nuken;0,761305682290648;3532012087160
10000002;20000026;30000184;Uminas;0,483909154233965;636994168896
10000002;20000026;30000185;Airaken;0,503991882209186;2714859853416
10000002;20000026;30000186;Oijanen;0,351968653443131;3518907560256
10000002;20000026;30000187;Wuos;0,561773868395155;2440672741104
10000002;20000027;30000188;Hentogaira;0,566958279783441;5321552217392
10000002;20000027;30000189;Kiainti;0,528522107079191;2488647222840
10000002;20000027;30000190;Vasala;0,493712282866752;3127196641216
10000002;20000027;30000191;Walvalin;0,378683207106181;2673008591920
10000002;20000027;30000192;Otanuomi;0,372287256353122;4937530850664
10000002;20000027;30000193;Vouskiaho;0,50027896261691;2280475392216
10000002;20000027;30000194;Otsela;0,38439987604487;2401618924792
10000002;20000028;30000195;Tasti;0,282290969372504;3303045312784
10000002;20000028;30000196;Otosela;0,238157130665322;2787731058184
10000002;20000028;30000197;Uemon;0,197446780605056;1629148338016
10000002;20000028;30000198;Paala;0,134378952162304;1505161830920
10000002;20000028;30000199;Fuskunen;0,224636623454764;3098551408704
10000002;20000028;30000200;Akkio;0,162151414127479;1969156884336
10000002;20000029;30000201;Uchoshi;0,474179049770405;2557897498080
10000002;20000029;30000202;Mastakomon;0,456966103874352;1754147799520
10000002;20000029;30000203;Eruka;0,417260815715143;2664882887488
10000002;20000029;30000204;Ohkunen;0,384886689527896;2498175432048
10000002;20000029;30000205;Obe;0,346931481415948;1082804944752
10000002;20000029;30000206;Wirashoda;0,493635790446035;3754112759480
10000002;20000029;30000207;Osaa;0,329198935484454;3654406528168
10000003;20000030;30000208;LZ-6SU;-0,172783127200583;3154404557944
10000003;20000030;30000209;MC6O-F;-0,280434953207596;2016595290304
10000003;20000030;30000210;U54-1L;-0,268069767155334;3511606063504
10000003;20000030;30000211;B-588R;-0,154770225621138;3248099935440
10000003;20000030;30000212;NCGR-Q;-0,260516532553661;2778685463040
10000003;20000030;30000213;G-LOIT;-0,157009298918178;2070187734540
10000003;20000030;30000214;HE-V4V;-0,214402934407248;1675826425776
10000003;20000031;30000215;N-HSK0;-0,360440450217197;971320521520
10000003;20000031;30000216;05R-7A;-0,401775551126912;1935894926384
10000003;20000031;30000217;7-UH4Z;-0,363871343617748;3989634510928
10000003;20000031;30000218;5ZO-NZ;-0,303460798394906;2220726706944
10000003;20000031;30000219;FS-RFL;-0,37081582369648;3516597404720
10000003;20000031;30000220;Y0-BVN;-0,439537250600359;1502310878608
10000003;20000031;30000221;X97D-W;-0,427644902086071;4971286970280
10000003;20000032;30000222;0-R5TS;-0,218626806080895;3238446402252
10000003;20000032;30000223;H-UCD1;-0,172228763569322;3651200399440
10000003;20000032;30000224;7-K5EL;-0,150502056347756;3561282547912
10000003;20000032;30000225;H-5GUI;-0,14051497995165;2835676231232
10000003;20000032;30000226;FH-TTC;-0,137552925507157;2230828003584
10000003;20000032;30000227;FMBR-8;-0,138441088762176;2221517674822
10000003;20000033;30000228;3HX-DL;-0,423819136317321;1154908731648
10000003;20000033;30000229;UH-9ZG;-0,462583591338292;622976052192
10000003;20000033;30000230;NFM-0V;-0,499122578810344;4162445523808
10000003;20000033;30000231;YXIB-I;-0,506995055596772;6121639702096
10000003;20000033;30000232;MY-T2P;-0,377080782744659;2656975176176
10000003;20000033;30000233;FA-DMO;-0,385582816498639;2375624102464
10000003;20000033;30000234;GEKJ-9;-0,386353756942774;3789488300432
10000003;20000033;30000235;Q-R3GP;-0,355137999790533;2985060351200
10000003;20000033;30000236;N-5QPW;-0,39255790068384;1747298953616
10000003;20000033;30000237;XV-8JQ;-0,394929248493641;1616516497984
10000003;20000034;30000238;WBR5-R;-0,515803442829873;1106338168640
10000003;20000034;30000239;4GYV-Q;-0,536556144751755;2061919338936
10000003;20000034;30000240;4-HWWF;-0,473026352922411;2008459740560
10000003;20000034;30000241;YMJG-4;-0,4168935403681;1594755214280
10000003;20000034;30000242;8TPX-N;-0,437191608873034;1048099831248
10000003;20000034;30000243;PM-DWE;-0,423652868907188;849008384944
10000003;20000035;30000244;K8X-6B;-0,430215393485782;5597834826320
10000003;20000035;30000245;X445-5;-0,413753522841213;747099732848
10000003;20000035;30000246;KRUN-N;-0,386696738264425;2426059986512
10000003;20000035;30000247;9OO-LH;-0,466964327084467;1460326717952
10000003;20000035;30000248;V-OJEN;-0,316842710328014;4943263295320
10000003;20000035;30000249;EIDI-N;-0,406106435863468;878609811512
10000003;20000035;30000250;P3EN-E;-0,274879667384582;1084039112608
10000003;20000035;30000251;49-0LI;-0,320104363997135;1306614115272
10000003;20000035;30000252;IPAY-2;-0,339133695085733;1570523048336
10000003;20000035;30000253;DAYP-G;-0,392761280558785;4294891936016
10000003;20000036;30000254;IFJ-EL;-0,291599233121908;1944733042408
10000003;20000036;30000255;47L-J4;-0,261392420478006;826597747776
10000003;20000036;30000256;Q-L07F;-0,322347187642882;2504776400096
10000003;20000036;30000257;E-D0VZ;-0,270338886557342;1013409602696
10000003;20000036;30000258;6WW-28;-0,226655903923022;813666139856
10000003;20000036;30000259;A8A-JN;-0,270631753973245;3702108095840
10000003;20000036;30000260;S-NJBB;-0,281586700497848;2229264836048
10000003;20000037;30000261;T-GCGL;-0,733996062073482;3653753960784
10000003;20000037;30000262;0MV-4W;-0,662740650451935;3734233515552
10000003;20000037;30000263;TVN-FM;-0,645798655286715;2014591010240
10000003;20000037;30000264;V-NL3K;-0,763534235067045;4498463210388
10000003;20000037;30000265;AZBR-2;-0,709048211289033;2191508444360
10000003;20000037;30000266;Z-8Q65;-0,774685104548998;2003064360840
10000003;20000037;30000267;0J3L-V;-0,790707332680492;2192651321728
10000003;20000038;30000268;H-NOU5;-0,140606202412502;1320951456048
10000003;20000038;30000269;KX-2UI;-0,158273715712624;1378920002912
10000003;20000038;30000270;MO-FIF;-0,11322386947009;975920023412
10000003;20000038;30000271;97-M96;-0,188873280848758;1012464670240
10000003;20000038;30000272;MA-XAP;-0,0972100661353091;2094501228960
10000003;20000038;30000273;C-J7CR;-0,0854802019277957;2245709404268
10000003;20000039;30000274;Q-EHMJ;-0,153372133592597;3444792181968
10000003;20000039;30000275;XSQ-TF;-0,155434251905139;3885427167488
10000003;20000039;30000276;H-1EOH;-0,171275001102492;700924530440
10000003;20000039;30000277;IR-DYY;-0,159338943641509;1120867502320
10000003;20000039;30000278;C-DHON;-0,123954904685558;1593819254226
10000003;20000039;30000279;F-D49D;-0,190937546270727;2282712473082
10000003;20000040;30000280;MQ-O27;-0,128993620276374;2470399397264
10000003;20000040;30000281;H-EY0P;-0,156086292541365;762245669488
10000003;20000040;30000282;UNAG-6;-0,223541959820471;2424912642967
10000003;20000040;30000283;E-SCTX;-0,208451046635574;3432849048059
10000003;20000040;30000284;S6QX-N;-0,217690868996501;5761715050544
10000003;20000040;30000285;IT-YAU;-0,159459704310048;2065728262978
10000003;20000040;30000286;1VK-6B;-0,169139023408093;549913235712
10000003;20000040;30000287;7-PO3P;-0,25789085011433;2557141754459
10000003;20000040;30000288;1W-0KS;-0,102555951897639;3118785288591
10000003;20000041;30000289;669-IX;-0,27015828460591;1580797996224
10000003;20000041;30000290;0R-F2F;-0,312840829511786;1129896174464
10000003;20000041;30000291;R-P7KL;-0,26398129376262;2920261149552
10000003;20000041;30000292;2DWM-2;-0,204038901296806;5350400157264
10000003;20000041;30000293;XF-PWO;-0,312208462742529;2001910078160
10000003;20000041;30000294;1N-FJ8;-0,223294901710028;2657324973952
10000003;20000042;30000295;VI2K-J;-0,131782425758982;4605802433360
10000003;20000042;30000296;ZLZ-1Z;-0,171072464098047;2007428378128
10000003;20000042;30000297;6Y-WRK;-0,155659972793586;2010556814288
10000003;20000042;30000298;RVCZ-C;-0,142495517269056;1914954678624
10000003;20000042;30000299;5T-KM3;-0,16597440825565;3540663027648
10000003;20000042;30000300;LS9B-9;-0,198929609358876;4908490894224
10000003;20000043;30000301;1-GBBP;-0,771741573204836;1852961699344
10000003;20000043;30000302;C-FP70;-0,758770594183463;4663467541244
10000003;20000043;30000303;T-ZWA1;-0,751691613937103;4722365108228
10000003;20000043;30000304;ZA0L-U;-0,805105102916191;5133082272068
10000003;20000043;30000305;G96R-F;-0,873329934480325;1022610452412
10000003;20000043;30000306;Y-ZXIO;-0,900437793613486;2321177562640
10000003;20000044;30000307;B-E3KQ;-0,255469937975209;4605229987552
10000003;20000044;30000308;Y5J-EU;-0,218753117450959;1269219214865
10000003;20000044;30000309;O-LR1H;-0,247164182754389;1613474418897
10000003;20000044;30000310;G5ED-Y;-0,266606322811881;1678671347487,81
10000003;20000044;30000311;BR-6XP;-0,247887759402116;2388583671632
10000003;20000044;30000312;8-TFDX;-0,19076597640828;1493280736285,5
10000003;20000044;30000313;UL-4ZW;-0,408137327244051;1847561590420
10000003;20000045;30000314;A-QRQT;-0,127802278288526;1294034886750,22
10000003;20000045;30000315;WMBZ-U;-0,0865989933169677;1585538135328
10000003;20000045;30000316;PX5-LR;-0,171644253499128;2424295768032
10000003;20000045;30000317;A3-RQ3;-0,296283649747612;1057571588128
10000003;20000045;30000318;9-GBPD;-0,159623324903106;2592437002815
10000003;20000045;30000319;LS-JEP;-0,243477244786007;1978122669622
10000003;20000046;30000320;R-RSZZ;-0,436438656556003;4557093797088
10000003;20000046;30000321;MGAM-4;-0,575365040834568;407563002432
10000003;20000046;30000322;VORM-W;-0,558546182915569;2811146844293
10000003;20000046;30000323;7G-H7D;-0,357807547607849;2434069437904
10000003;20000046;30000324;Q3-BAY;-0,809913517473354;5337044849936
10000003;20000046;30000325;JZV-F4;-0,852424458700926;2075185726245
10000004;20000047;30000326;WF-1LM;-0,00190049786249746;2577790556368
10000004;20000047;30000327;D95-FQ;-0,000212492252419261;1572971787600
10000004;20000047;30000328;ZSPJ-K;-0,000276011760004802;984095530304
10000004;20000047;30000329;U1F-86;-0,000552583025803965;3217592968048
10000004;20000047;30000330;T-P7A6;-0,00135155358388672;3842425651584
10000004;20000047;30000331;Y-T3JJ;-0,000881463431484208;2002436739520
10000004;20000047;30000332;F3R-IA;-0,00163099199767691;3592028942048
10000004;20000047;30000333;74-YTJ;-0,00405423518249015;829884740904
10000004;20000048;30000334;8-RS3U;-0,000464034816744396;1772102574512
10000004;20000048;30000335;OVFN-N;-0,000594331228044087;3327104529264
10000004;20000048;30000336;1Q-BBM;-0,000488844464384131;1501972248464
10000004;20000048;30000337;WXNC-N;-0,000553670328270806;1254515643552
10000004;20000048;30000338;G-EA07;-0,00105687467991877;3395573128672
10000004;20000048;30000339;X-L6BO;-0,00131741368636895;6503378324640
10000004;20000049;30000340;D-PHUA;-0,000938275694784996;2330553865256
10000004;20000049;30000341;3-HXHQ;-0,00248626114258066;3626142273864
10000004;20000049;30000342;18A-NB;-0,0016391556518105;891329887120
10000004;20000049;30000343;3-J5OQ;-0,000714749482591759;2703970830912
10000004;20000049;30000344;GYF-GD;-0,00209203252883738;1074431218832
10000004;20000049;30000345;W-6TS9;-0,000613000867745517;901139352432
10000004;20000049;30000346;VIG-VR;-0,00178526875774476;4169284555600
10000004;20000050;30000347;KX-P5C;-0,0010976053982571;2362600832928
10000004;20000050;30000348;N-FJBK;-0,00123911521453357;1569795325992
10000004;20000050;30000349;2-4ZT5;-0,00143632483024225;1421492782208
10000004;20000050;30000350;NVN-6F;-0,00184914073013198;2431536413840
10000004;20000050;30000351;09-8TH;-0,00201430555405335;2373859047432
10000004;20000050;30000352;TI0-AX;-0,00173494936074692;2736338669440
10000004;20000051;30000353;7O-POM;-0,000103849611553297;1778710570928
10000004;20000051;30000354;L6Q-SX;-0,000158046569754267;1529857981800
10000004;20000051;30000355;BFJ-TB;-0,000255321262133012;1522141682960
10000004;20000051;30000356;ZZ7-L6;-0,000125282025002282;1623801684704
10000004;20000051;30000357;L-CHVW;-0,000103804298261179;2383038077936
10000004;20000051;30000358;X0LN-U;-0,000496234789341576;3038690622016
10000004;20000051;30000359;RQAE-M;-0,00033279594596769;2636019126064
10000004;20000052;30000360;7CO-SA;-0,000364859868394962;2099893108608
10000004;20000052;30000361;4G-E5A;-0,000780338634448707;5860589281808
10000004;20000052;30000362;A-VWK9;-0,00022429645819233;3458711253416
10000004;20000052;30000363;JQHP-4;-0,000164897695202892;3960671075424
10000004;20000052;30000364;6Q5K-5;-0,00025299211011176;2019695364288
10000004;20000052;30000365;P-MVFP;-0,000172000478868561;3407694535024
10000004;20000053;30000366;J-Z1UW;-0,000938658756283628;5330165891920
10000004;20000053;30000367;W477-P;-0,000331896605613613;1586272458976
10000004;20000053;30000368;NQ1-BL;-0,000770446165854866;3004875610864
10000004;20000053;30000369;K7A-G8;-0,000664660160198061;2126705020176
10000004;20000053;30000370;HP-PMX;-0,000459678485457249;1083236402752
10000004;20000053;30000371;6BN-K9;-0,000409864261545656;3774473882616
10000004;20000053;30000372;WLE-PY;-0,000818282962484429;2639484352912
10000004;20000053;30000373;EH-HXW;-0,000340381615674623;1621130022832
10000004;20000053;30000374;OS-RR3;-0,000635340347863722;805544565864
10000004;20000053;30000375;V4-GZL;-0,000244307218652984;2058755946792
10000004;20000054;30000376;4C-Z91;-0,00162076949966816;2107444040864
10000004;20000054;30000377;RU-97T;-1;538248163856
10000004;20000054;30000378;1S-1V7;-0,000898321899871934;1330627239632
10000004;20000054;30000379;PE1-R1;-0,00221072249528109;1729792830904
10000004;20000054;30000380;Polaris;-0,000633367127967022;738757793552
10000004;20000054;30000381;JB-007;-0,00117050072480462;2239414456464
10000004;20000055;30000382;USJ2-M;-0,00019811914085377;2602706817120
10000004;20000055;30000383;7M-RAL;-0,000265716284932327;1307791511104
10000004;20000055;30000384;LPBU-U;-0,000174742494274072;1592604450816
10000004;20000055;30000385;RF-342;-0,000156723554172844;2206112716608
10000004;20000055;30000386;J2V-XY;-0,00029767435054151;1142563367112
10000004;20000055;30000387;Z-JBTR;-9,02817039014625E-05;3083887035008
10000004;20000055;30000388;S-QNXH;-0,000128069629036998;6704780015200
10000004;20000056;30000389;S94-X8;-0,000203586808908973;679675712512
10000004;20000056;30000390;J-YQEC;-0,000330874566004336;5194161217432
10000004;20000056;30000391;8MX-OR;-0,000437273293658724;1577209230944
10000004;20000056;30000392;97YC-C;-0,000497761567295307;2026610514816
10000004;20000056;30000393;V-AMD5;-0,000506137171550347;4579255460768
10000004;20000056;30000394;U-JC8X;-0,000210001258100445;2058571858016
10000004;20000057;30000395;1HH3-E;-7,0858727287848E-05;1220964553816
10000004;20000057;30000396;DUIU-Q;-4,96268402198075E-05;4726292598264
10000004;20000057;30000397;LQH0-H;-3,08064753267168E-05;1930843432984
10000004;20000057;30000398;FRW3-2;-3,73501814002752E-05;2505435731488
10000004;20000057;30000399;9MX-1C;-4,24615392520256E-05;1249095433864
10000004;20000057;30000400;IED-4U;-5,45917693818287E-05;5131341827328
10000004;20000057;30000401;N-9EOQ;-3,13991973031058E-05;2547281693664
10000004;20000058;30000402;6F3-TK;-9,37667718141633E-05;3207759227376
10000004;20000058;30000403;2E0P-2;-5,31533357278624E-05;1024307177440
10000004;20000058;30000404;U-ITH5;-4,55663763118119E-05;3270579699696
10000004;20000058;30000405;N-4G5L;-7,74434465437013E-05;2594793236480
10000004;20000058;30000406;RB-2EA;-4,24573197358447E-05;4530931103328
10000004;20000058;30000407;ZK5-42;-0,000125111946432943;1066558479648
10000004;20000059;30000408;YRZ-E4;-1,27467339147147E-05;1350052454848
10000004;20000059;30000409;A3-PAT;-1,51419064553515E-05;1571006958176
10000004;20000059;30000410;H55-2R;-1,36963187729044E-05;2872211707488
10000004;20000059;30000411;P6-DBM;-1,88258083418935E-05;2209278057200
10000004;20000059;30000412;9XI-0X;-1,06743676853149E-05;2131930446824
10000004;20000059;30000413;Q8T-MC;-7,73087710315146E-06;1503220874688
10000004;20000060;30000414;Z-YOJ9;-0,00151337057722667;1713783633536
10000004;20000060;30000415;4T4B-L;-0,00195359773802906;1098633502096
10000004;20000060;30000416;F-JB3H;-0,00376608768287001;2469689344336
10000004;20000060;30000417;XBO7-F;-0,00424003447232835;2400051002148
10000004;20000060;30000418;FI-449;-0,00428438707137235;2457715138936
10000004;20000060;30000419;UA7-U4;-0,00592080267075778;2070909022368
10000004;20000061;30000420;VM-QFU;-4,64148178569435E-06;1890981240840
10000004;20000061;30000421;PU-1Z8;-4,95208666884128E-06;1232082147392
